steps	episodes	elapsed	mean	median	stdev	max	min	average_discriminator_loss	average_rewards	average_value	average_entropy	average_value_loss	average_policy_loss	n_updates	explained_variance
1150080	8985	9673.024996757507	0.0	0.0	0.0	0.0	0.0	-0.19452827246341622	0.7594316306626906	58.52211281204224	0.11406660437337807	224.00294075012206	-0.0043748411536216735	179520	nan
1160064	9063	9758.53126835823	0.0	0.0	0.0	0.0	0.0	-0.19619793481205125	0.7617940234239197	54.49042662811279	0.08416242982126831	180.25717163085938	-0.0034043597988784313	181120	nan
1170048	9141	9843.23214173317	0.0	0.0	0.0	0.0	0.0	-0.20526176127098733	0.763763782463074	52.944995014190674	0.0763597204153129	174.21371200561524	-0.001983061470091343	182720	nan
1180032	9219	9928.741236686707	0.0	0.0	0.0	0.0	0.0	-0.1921561747014057	0.7654621300211552	50.959541271209716	0.09065630860445244	172.76402812957764	0.001171165034174919	184320	nan
1190016	9297	10015.317355632782	0.0	0.0	0.0	0.0	0.0	-0.1931624713029014	0.7673106578486473	51.50047313690185	0.08135455303638414	169.75022239685057	0.0009016644954681397	185920	nan
1200000	9375	10091.006758928299	0.0	0.0	0.0	0.0	0.0	-0.1965799408077728	0.7687542122884248	50.1264240398407	0.12052533986703551	169.05697624206542	0.002541142292320728	187200	nan
1210112	9454	10178.588794231415	0.0	0.0	0.0	0.0	0.0	-0.18576426364516374	0.7711493300408188	55.593911582946774	0.10577228037873672	191.3611377334595	-0.002259729206562042	188800	nan
1220096	9532	10264.88126206398	0.0	0.0	0.0	0.0	0.0	-0.17436152299243257	0.7738492511126737	56.88764910507202	0.09328794854149901	211.8668327331543	-0.0029560840502381325	190400	nan
1230080	9610	10351.745158195496	0.0	0.0	0.0	0.0	0.0	-0.19083589538588422	0.7766183577206296	58.40980862045288	0.10791329370971442	219.89774520874025	-0.0011692080274224282	192000	nan
1240064	9688	10438.8467233181	0.0	0.0	0.0	0.0	0.0	-0.19786663782555844	0.7803001325215744	63.32860640335083	0.1168722706179466	263.25207710266113	-0.0023768086358904837	193600	nan
1250048	9766	10525.718407154083	0.0	0.0	0.0	0.0	0.0	-0.2091626200021128	0.784401801201805	66.26262492752075	0.0906208422820472	266.6927243804932	-0.00486878233961761	195200	nan
1260032	9844	10611.846145391464	0.0	0.0	0.0	0.0	0.0	-0.19723262774245814	0.787861669763953	64.11621221923828	0.11403057309231615	262.4323598480225	-0.0003329154569655657	196800	nan
1270016	9922	10698.726117134094	0.0	0.0	0.0	0.0	0.0	-0.23960173767595552	0.7911862786956912	63.63678223800659	0.09458476514674928	265.4086669921875	0.0008309242874383927	198400	nan
1280000	10000	10785.159435749054	0.0	0.0	0.0	0.0	0.0	-0.19606497750233393	0.794576832602173	64.16438143920898	0.09765081548610145	262.07458778381346	0.0025446569547057153	200000	nan
